chunk_id,document,institution,chunk_text,amoore_score_auto,amoore_sim_preemption_auto,amoore_sim_norms_auto
1034,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Article 4 of the Proposal provides that, as a first step, providers should consider the adoption of ...",0.07785867,0.42054588,0.3404063
1035,edpb_edps_joint_opinion.pdf,EDPB and EDPS,If there are mitigation measures that could lead to a substantial reduction of the amount of groomin...,0.1269729,0.42867595,0.29521486
1036,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Therefore, should the relevant provider fail to adopt such measures on a voluntary basis, it should ...",0.06725896,0.38390696,0.31489956
1037,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"132, 85.71  of law enforcement survey respondents raised their concerns with regards to the increase...",0.091743864,0.4127601,0.31743735
1038,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"human, technical). 42 See further section 4.10 below. 43 See, inter alia, Impact Assessment Report, ...",0.04172001,0.3584516,0.31694236
1039,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"42 See further section 4.10 below. 43 See, inter alia, Impact Assessment Report, Annex 3, SWD(2022) ...",0.006838359,0.357147,0.35355556
1040,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"43 See, inter alia, Impact Assessment Report, Annex 3, SWD(2022) 209 final, p. 176. 44 For instance,...",0.018596485,0.355659,0.33926523
1041,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"176. 44 For instance, measures like client-side blocking of the transmission of CSAM by preventing u...",-0.08056752,0.3302432,0.4214112
1042,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"44 For instance, measures like client-side blocking of the transmission of CSAM by preventing upload...",-0.07921905,0.33366117,0.42339957
1043,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Adopted 18 instead of issuing a detection order. In the view of the EDPB and EDPS, the fact that Art...",-0.13372391,0.34981766,0.49900106
1044,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In the view of the EDPB and EDPS, the fact that Article 5(4) of the Proposal enables the Coordinatin...",-0.14297958,0.32786494,0.486877
1045,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"48. Therefore, the EDPB and EDPS consider that the Coordinating Authority or the competent independe...",-0.11700912,0.3486326,0.47962677
1046,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Therefore, the EDPB and EDPS consider that the Coordinating Authority or the competent independent a...",-0.11457063,0.3591506,0.48760632
1047,edpb_edps_joint_opinion.pdf,EDPB and EDPS,4.5.3 Proportionality in the strict sense 49. For a measure to respect the principle of proportional...,-0.15570125,0.28335652,0.45572352
1048,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"For a measure to respect the principle of proportionality enshrined in Article 52(1) of the Charter,...",-0.12717003,0.32049936,0.46224013
1049,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Therefore, the principle of proportionality restricts the authorities in the exercise of their power...",-0.08655997,0.38008776,0.4783088
1050,edpb_edps_joint_opinion.pdf,EDPB and EDPS,In order to be able to assess the impact of a measure on the fundamental rights to privacy and to th...,-0.055098344,0.3902874,0.45440555
1051,edpb_edps_joint_opinion.pdf,EDPB and EDPS,interference with the privacy of persons other than the subjects of the measure)  the extent of the ...,-0.09691284,0.3699232,0.47929302
1052,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"45 joined Cases C-92/09 and C-93/09, Volker und Markus Schecke and Hartmut Eifert, para. 74 Cases C-...",0.03995461,0.38078213,0.34143302
1053,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"74 Cases C-581/10 and C-629/10, Nelson and Others, para. 71 Case C-283/11, Sky Österreich, para. 50 ...",0.105536856,0.44247586,0.3324739
1054,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"71 Case C-283/11, Sky Österreich, para. 50 and Case C-101/12, Schaible, para. 29. See further EDPS, ...",0.121112145,0.47118774,0.34455764
1055,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"50 and Case C-101/12, Schaible, para. 29. See further EDPS, Assessing the necessity of measures that...",0.16076499,0.47831488,0.30864114
1056,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"29. See further EDPS, Assessing the necessity of measures that limit the fundamental right to the pr...",0.20272544,0.4825105,0.2672523
1057,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"See further EDPS, Assessing the necessity of measures that limit the fundamental right to the protec...",0.20528892,0.48480427,0.26678312
1058,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"46 EDPS, Guidelines on assessing the proportionality of measures that limit the fundamental rights t...",0.25444835,0.51721656,0.24608622
1059,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"23. 47 See also EDPS, Opinion 7/2020 on the Proposal for temporary derogations from Directive 2002/5...",0.24642369,0.5202161,0.2578444
1060,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"47 See also EDPS, Opinion 7/2020 on the Proposal for temporary derogations from Directive 2002/58/EC...",0.23680547,0.5226643,0.27077836
1061,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"9 and following. Adopted 19 51. In this context, it is also important to note that the impact can be...",0.21068923,0.4822247,0.25830323
1062,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Adopted 19 51. In this context, it is also important to note that the impact can be minor with regar...",0.20171517,0.47642678,0.26220173
1063,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In this context, it is also important to note that the impact can be minor with regard to the indivi...",0.20685312,0.47293425,0.2530844
1064,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In all three types of detection orders (detection of known CSAM, new CSAM, and grooming), the techno...",0.21239129,0.4830612,0.2572979
1065,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"The technologies used to analyse the content are often complex, typically involving the use of AI. A...",0.14951631,0.44567025,0.28787744
1066,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As a result, the behavior of this technology may not be fully comprehensible for the user of the ser...",0.10250068,0.40984893,0.3027974
1067,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Moreover, the technologies currently available, especially those for detecting new CSAM or grooming,...",0.10095641,0.4227535,0.3175202
1068,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"53. Moreover, the general conditions for the issuance of a detection order under the Proposal, i.e. ...",-0.026104368,0.35789192,0.3901319
1069,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Moreover, the general conditions for the issuance of a detection order under the Proposal, i.e. appl...",-0.009608131,0.36602974,0.3804186
1070,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"applied to an entire service and not just to selected communications50, the duration up to 24 months...",0.06035194,0.345907,0.2840015
1071,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"may lead to a very broad scope of the order in practice. As a result, the monitoring would actually ...",0.018317608,0.35584876,0.33976033
1072,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As a result, the monitoring would actually be general and indiscriminate in nature, and not targeted...",0.08246293,0.40841675,0.32313973
1073,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"54. In light of the above, the EDPB and EDPS are also concerned about the possible chilling effects ...",0.059226405,0.3645724,0.3040918
1074,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In light of the above, the EDPB and EDPS are also concerned about the possible chilling effects for ...",0.0669301,0.37073392,0.30194235
1075,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The EDPB and EDPS recall that such chilling effect is deemed more probable the lesser the clarity of...,0.1348662,0.40795484,0.2656872
1076,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"55. In the absence of the specificity, precision and clarity required in order to satisfy the requir...",0.09306657,0.40007198,0.30317426
1077,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In the absence of the specificity, precision and clarity required in order to satisfy the requiremen...",0.080829635,0.38899982,0.30528992
1078,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"all providers of relevant information society services offering such services in the Union,53 the Pr...",0.18325597,0.43667275,0.24209303
1079,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Therefore, the EDPB and EDPS consider that, in practice, the Proposal could become the basis for de ...",0.113234475,0.3845011,0.2655043
1080,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As a result, the legislation may lead people to refrain from sharing legal content out of fear that ...",0.119453385,0.40191722,0.27634516
1081,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"56. That being said, the EDPB and EDPS recognise that different measures to combat child sexual abus...",0.123114884,0.38034433,0.25055835
1082,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"That being said, the EDPB and EDPS recognise that different measures to combat child sexual abuse on...",0.120362625,0.37760097,0.25077838
1083,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As a preliminary matter, the EDPB and EDPS observe that the automated analysis of speech or text wit...",0.14203644,0.41974986,0.269812
1084,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Furthermore, a distinction should be made between the detection of known CSAM and of new CSAM. In ad...",0.14980818,0.4162037,0.25777632
1085,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In addition, the impact should be further differentiated between the measures addressed to providers...",0.13928229,0.39080787,0.2435534
1086,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"48 EDPS, Guidelines on assessing the proportionality of measures that limit the fundamental rights t...",0.12286325,0.38523293,0.25577325
1087,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"20. 49 See details above, section 4.5, and below, subsection 4.8.2. 50 See Article 7(1) of the Propo...",0.19478785,0.41133642,0.20394367
1088,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"49 See details above, section 4.5, and below, subsection 4.8.2. 50 See Article 7(1) of the Proposal....",0.17660707,0.403395,0.21568741
1089,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"50 See Article 7(1) of the Proposal. 51 See Article 7(9), third subparagraph of the Proposal. 52 Cf....",0.16434243,0.39926893,0.22485399
1090,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"51 See Article 7(9), third subparagraph of the Proposal. 52 Cf. CJEU, Case C-197/96, Commission of t...",0.145123,0.4163919,0.26306137
1091,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"52 Cf. CJEU, Case C-197/96, Commission of the European Communities v French Republic, para. 15. 53 S...",0.13292992,0.4019575,0.26173085
1092,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"CJEU, Case C-197/96, Commission of the European Communities v French Republic, para. 15. 53 See Arti...",0.13125354,0.3991454,0.26071143
1093,edpb_edps_joint_opinion.pdf,EDPB and EDPS,15. 53 See Article 1(2) of the Proposal. Adopted 20 4.5.4 Detection of known child sexual abuse mate...,0.1279029,0.38159367,0.24661444
1094,edpb_edps_joint_opinion.pdf,EDPB and EDPS,53 See Article 1(2) of the Proposal. Adopted 20 4.5.4 Detection of known child sexual abuse material...,0.13217282,0.38492715,0.2453405
1095,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Adopted 20 4.5.4 Detection of known child sexual abuse material 57. While according to Recital 4, th...",0.15267086,0.4197869,0.25828502
1096,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"While according to Recital 4, the Proposal would be technology-neutral, both the effectiveness of th...",0.19116676,0.43563727,0.23244391
1097,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"This fact is acknowledged by the Commission in the Impact Assessment Report, Annex 8,54 and confirme...",0.12967229,0.3954209,0.25866646
1098,edpb_edps_joint_opinion.pdf,EDPB and EDPS,Article 10 of the Proposal lays down a number of requirements for the technologies to be used for de...,0.2132405,0.45135516,0.22432704
1099,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"59. In this context, the EDPB and EDPS note that, currently, the only technologies which appear to b...",0.2305615,0.4390389,0.19304252
1100,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In this context, the EDPB and EDPS note that, currently, the only technologies which appear to be ab...",0.21771775,0.42578584,0.19361368
1101,edpb_edps_joint_opinion.pdf,EDPB and EDPS,matching technologies relying on a database of hashes as a reference. 4.5.5 Detection of previously ...,0.25390676,0.48190045,0.2109788
1102,edpb_edps_joint_opinion.pdf,EDPB and EDPS,4.5.5 Detection of previously unknown child sexual abuse material 60. The assessment of the measures...,0.2679014,0.49909267,0.21313773
1103,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The assessment of the measures aimed at detection of previously unknown (new) CSAM leads to differen...,0.27779675,0.495408,0.19865273
1104,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"61. First, as explained in the Impact Assessment Report to the Proposal, the technologies currently ...",0.2769431,0.4799027,0.18390894
1105,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"First, as explained in the Impact Assessment Report to the Proposal, the technologies currently used...",0.2754256,0.48161548,0.18729027
1106,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"A classifier is any algorithm that sorts data into labelled classes, or categories of information, t...",0.2860991,0.51453114,0.20895344
1107,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"At the same time, they are also more prone to errors. 62. The techniques used in order to detect pre...",0.21999073,0.4582017,0.22390679
1108,edpb_edps_joint_opinion.pdf,EDPB and EDPS,62. The techniques used in order to detect previously unknown CSAM are similar to the ones used to d...,0.22438344,0.46118295,0.22214329
1109,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The techniques used in order to detect previously unknown CSAM are similar to the ones used to detec...,0.22355838,0.46583912,0.22774674
1110,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The EDPB and EDPS consider that a high level of caution should be taken when detecting previously un...,0.21468884,0.45028543,0.22167087
1111,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"63. Secondly, the performance indicators found in the literature, some of which are highlighted in t...",0.22887653,0.4297191,0.18545473
1112,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Secondly, the performance indicators found in the literature, some of which are highlighted in the I...",0.22883064,0.42839083,0.18416207
1113,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"information on the false positives rates in the Impact Assessment Report, Annex 8, p. 279 and follow...",0.28402272,0.45461607,0.15065129
1114,edpb_edps_joint_opinion.pdf,EDPB and EDPS,279 and following. 55 Cf. Commission proposal on the temporary derogation from the e-Privacy Directi...,0.27374488,0.44189265,0.1489675
1115,edpb_edps_joint_opinion.pdf,EDPB and EDPS,55 Cf. Commission proposal on the temporary derogation from the e-Privacy Directive for the purpose ...,0.27842075,0.43939,0.14135312
1116,edpb_edps_joint_opinion.pdf,EDPB and EDPS,Commission proposal on the temporary derogation from the e-Privacy Directive for the purpose of figh...,0.26514181,0.4386741,0.15506962
1117,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"14 and following. 56 Impact Assessment Report, Annex 8, p. 281. 57 Impact Assessment Report, Annex 8...",0.31839585,0.43797886,0.0964561
1118,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"56 Impact Assessment Report, Annex 8, p. 281. 57 Impact Assessment Report, Annex 8, pp. 281-283. Ado...",0.308219,0.46317995,0.13299528
1119,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"281. 57 Impact Assessment Report, Annex 8, pp. 281-283. Adopted 21 that their real-world performance...",0.29510102,0.4680824,0.15221556
1120,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"57 Impact Assessment Report, Annex 8, pp. 281-283. Adopted 21 that their real-world performance coul...",0.2904719,0.46427238,0.1533984
1121,edpb_edps_joint_opinion.pdf,EDPB and EDPS,281-283. Adopted 21 that their real-world performance could be significantly lower than what is expe...,0.26851007,0.46259326,0.17558347
1122,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Adopted 21 that their real-world performance could be significantly lower than what is expected, lea...",0.27672052,0.47872975,0.18296532
1123,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"64. Thirdly, performance indicators should be considered in the specific context of use of the relev...",0.29895082,0.48900396,0.16917585
1124,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Thirdly, performance indicators should be considered in the specific context of use of the relevant ...",0.28237277,0.47617283,0.17423438
1125,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"When using artificial intelligence algorithms on images or text, it is well documented that bias and...",0.15502203,0.45773113,0.29408103
1126,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"These biases should be identified, measured and reduced to an acceptable level in order for the dete...",0.037693724,0.4275617,0.39117485
1127,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"65. Although a study of the technologies used for detection has been carried out,58 the EDPB and EDP...",0.006252937,0.40284547,0.40038267
1128,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Although a study of the technologies used for detection has been carried out,58 the EDPB and EDPS co...",-0.005598205,0.39430153,0.40463418
1129,edpb_edps_joint_opinion.pdf,EDPB and EDPS,This analysis should rely on exhaustive performance indicators and assess the impact of potential er...,-0.05930893,0.3740989,0.44262147
1130,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"66. As noted above, the EDPB and EDPS have serious doubts as to what extent the procedural safeguard...",0.0037026154,0.40152562,0.4018219
1131,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As noted above, the EDPB and EDPS have serious doubts as to what extent the procedural safeguards pr...",-0.010364015,0.39139372,0.40687764
1132,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Moreover, as indicated earlier, they note that the Proposal uses rather abstract and vague terms to ...",0.032442633,0.4177065,0.3869238
1133,edpb_edps_joint_opinion.pdf,EDPB and EDPS,appreciable extent). 67. The EDPB and EDPS are concerned that these broad and vague notions will res...,0.07108688,0.41124997,0.3383743
1134,edpb_edps_joint_opinion.pdf,EDPB and EDPS,67. The EDPB and EDPS are concerned that these broad and vague notions will result in a lack of lega...,0.07549094,0.39839894,0.3205958
1135,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The EDPB and EDPS are concerned that these broad and vague notions will result in a lack of legal ce...,0.07446131,0.3955736,0.3188596
1136,edpb_edps_joint_opinion.pdf,EDPB and EDPS,This is worrying also in light of the fact that the provisions on detection orders will constitute l...,0.1491442,0.38750088,0.22948647
1137,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Thus, their clarity and foreseeability need to be improved in the proposed Regulation. 4.5.6 Detecti...",0.17890468,0.3993399,0.20909011
1138,edpb_edps_joint_opinion.pdf,EDPB and EDPS,4.5.6 Detection of solicitation of children (grooming) 68. The EDPB and EDPS observe that the propos...,0.18718211,0.42043194,0.22140796
1139,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The EDPB and EDPS observe that the proposed measures concerning detection of solicitation of childre...,0.13113286,0.40030214,0.26201192
1140,edpb_edps_joint_opinion.pdf,EDPB and EDPS,69. While the detection of known and even new CSAM can be limited in scope to the analysis of images...,0.06645664,0.39180365,0.3237537
1141,edpb_edps_joint_opinion.pdf,EDPB and EDPS,While the detection of known and even new CSAM can be limited in scope to the analysis of images and...,0.07747623,0.3979994,0.31803304
1142,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As a result, the intensity of the interference with the confidentiality of communications concerned ...",0.020610472,0.35100704,0.3323731
1143,edpb_edps_joint_opinion.pdf,EDPB and EDPS,70. The EDPB and EDPS consider that de facto general and indiscriminate automated analysis of text- ...,0.011695442,0.34030062,0.33124602
1144,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The EDPB and EDPS consider that de facto general and indiscriminate automated analysis of text- base...,0.028764604,0.3503657,0.3228577
1145,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Even if the technology used is limited to the use of indicators, the EDPB and EDPS consider that the...",0.018467091,0.3551814,0.33892322
1146,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"71. As already stated, the lack of substantive safeguards in the context of the measures for detecti...",0.10146378,0.39475015,0.28866363
1147,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As already stated, the lack of substantive safeguards in the context of the measures for detection o...",0.11202186,0.39228207,0.27468765
1148,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Moreover, the 58 Impact Assessment Report, pp. 279 et seq. Adopted 22 problem of the lack of suffici...",0.058995396,0.36229017,0.30203626
1149,edpb_edps_joint_opinion.pdf,EDPB and EDPS,279 et seq. Adopted 22 problem of the lack of sufficient legal clarity and certainty (e.g. the use o...,0.03683915,0.35592392,0.31969512
1150,edpb_edps_joint_opinion.pdf,EDPB and EDPS,Adopted 22 problem of the lack of sufficient legal clarity and certainty (e.g. the use of vague lega...,0.064631596,0.37335122,0.30708727
1151,edpb_edps_joint_opinion.pdf,EDPB and EDPS,the use of vague legal language like appreciable extent) is even more serious in the case of automat...,0.15372355,0.39543188,0.23252311
1152,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"72. Furthermore, the EDPB and EDPS consider that the chilling effect on freedom of expression is par...",0.15142539,0.40537116,0.24506848
1153,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Furthermore, the EDPB and EDPS consider that the chilling effect on freedom of expression is particu...",0.16521914,0.41191804,0.23668595
1154,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The EDPB and EDPS recall that such chilling effect is the more severe the lesser the clarity of the ...,0.14989568,0.4528119,0.2946834
1155,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"73. In addition, as indicated in the Impact Assessment Report59 and in the European Parliamentary Re...",0.077924594,0.4578394,0.37802964
1156,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In addition, as indicated in the Impact Assessment Report59 and in the European Parliamentary Resear...",0.059058435,0.44023764,0.3807543
1157,edpb_edps_joint_opinion.pdf,EDPB and EDPS,Grooming- detection techniques are designed to analyse and assign probability ratings to each aspect...,0.09444064,0.4556211,0.35782713
1158,edpb_edps_joint_opinion.pdf,EDPB and EDPS,4.5.7 Conclusion on the necessity and proportionality of the envisaged measures 74. As regards the n...,-0.02417199,0.39556706,0.42611134
1159,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"As regards the necessity and proportionality of the envisaged detection measures, the EDPB and EDPS ...",0.017016232,0.39605296,0.3818125
1160,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"75. Moreover, from the case law of the CJEU it may be inferred that measures permitting the public a...",0.022571653,0.38428918,0.36388087
1161,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Moreover, from the case law of the CJEU it may be inferred that measures permitting the public autho...",0.017379276,0.38894987,0.37423813
1162,edpb_edps_joint_opinion.pdf,EDPB and EDPS,These considerations are specifically relevant with respect to measures for the detection of solicit...,0.09537864,0.3977869,0.29835027
1163,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"76. In any event, the EDPB and EDPS consider that the interference created in particular by the meas...",0.083946064,0.36573723,0.2783879
1164,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In any event, the EDPB and EDPS consider that the interference created in particular by the measures...",0.08911898,0.36750785,0.27455235
1165,edpb_edps_joint_opinion.pdf,EDPB and EDPS,These measures should therefore be removed from the Proposal. 4.6 Reporting obligations 77. The EDPB...,0.08791008,0.36179584,0.27009344
1166,edpb_edps_joint_opinion.pdf,EDPB and EDPS,4.6 Reporting obligations 77. The EDPB and EDPS recommend to complement the list of specific reporti...,0.09496785,0.39005888,0.29098582
1167,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The EDPB and EDPS recommend to complement the list of specific reporting requirements in Article 13 ...,0.124807164,0.37827706,0.2466285
1168,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"59 Impact Assessment Report, Annex 8, p. 281-283. 60 p. 15-18. 61 See above, para. 40. Adopted 23 4....",0.029948812,0.2901456,0.26070154
1169,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"281-283. 60 p. 15-18. 61 See above, para. 40. Adopted 23 4.7 Removal and blocking obligations 78. On...",-0.0010350198,0.23703447,0.24071181
1170,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"60 p. 15-18. 61 See above, para. 40. Adopted 23 4.7 Removal and blocking obligations 78. One of the ...",-0.0023668017,0.22966422,0.23471047
1171,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"15-18. 61 See above, para. 40. Adopted 23 4.7 Removal and blocking obligations 78. One of the measur...",-0.0005941056,0.22921854,0.23233229
1172,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"61 See above, para. 40. Adopted 23 4.7 Removal and blocking obligations 78. One of the measures envi...",-0.0005315952,0.23458114,0.23768464
1173,edpb_edps_joint_opinion.pdf,EDPB and EDPS,40. Adopted 23 4.7 Removal and blocking obligations 78. One of the measures envisaged by the Proposa...,0.013915651,0.26407078,0.25178117
1174,edpb_edps_joint_opinion.pdf,EDPB and EDPS,Adopted 23 4.7 Removal and blocking obligations 78. One of the measures envisaged by the Proposal fo...,0.012089818,0.26681784,0.25654328
1175,edpb_edps_joint_opinion.pdf,EDPB and EDPS,One of the measures envisaged by the Proposal for mitigating the risks of dissemination of CSAM is t...,0.033577505,0.2862943,0.25286278
1176,edpb_edps_joint_opinion.pdf,EDPB and EDPS,While the impact of removal orders on data protection and the privacy of communications is relativel...,0.009827768,0.19934218,0.19080107
1177,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"80. At the same time, the EDPB and EDPS draw the attention on the fact that internet access service ...",0.02151663,0.1720846,0.15053904
1178,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"At the same time, the EDPB and EDPS draw the attention on the fact that internet access service prov...",0.023786277,0.1642251,0.14012682
1179,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Every time content is made accessible via HTTPS, the internet access service provider will not have ...",-0.028804349,0.23467113,0.26852065
1180,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Therefore, the EDPB and EDPS have doubts regarding the efficiency of blocking measures, and consider...",-0.011846909,0.24152312,0.2570061
1181,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"81. Moreover and more generally, it should be noted that blocking (or disabling) access to a digital...",0.028180555,0.3269488,0.2998238
1182,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Moreover and more generally, it should be noted that blocking (or disabling) access to a digital ite...",0.030082399,0.32015872,0.29089248
1183,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Further, such operation may prove disproportionate, if the blocking affects other, not illegal, digi...",0.013434257,0.31988448,0.30871928
1184,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"IP address or DNS blacklisting). In addition, not all network-level approaches to blocking are equal...",0.09576285,0.35455266,0.25423282
1185,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In addition, not all network-level approaches to blocking are equally effective, and some may be eas...",0.1028762,0.35666728,0.24863485
1186,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"82. Finally, the powers of Coordinating Authorities with respect to the issuance of blocking orders ...",0.0048776837,0.34430808,0.34271055
1187,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"Finally, the powers of Coordinating Authorities with respect to the issuance of blocking orders shou...",0.010560549,0.3430059,0.33521453
1188,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"For instance, from the current wording of Articles 16(1) and 17(1), it is unclear whether Coordinati...",0.015563492,0.35802698,0.34495693
1189,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The Proposals requirements that apply to the technologies to be deployed for the detection of CSAM a...,-0.020035539,0.32730365,0.35261485
1190,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"In particular, the EDPB and EDPS have noted that  contrary to the analogous provisions in the Interi...",-0.089607015,0.22697228,0.32685846
1191,edpb_edps_joint_opinion.pdf,EDPB and EDPS,The Proposal simply provides in Article 10(3)(b) that the technologies must not be able to extract a...,-0.092235394,0.24613203,0.3490827
1192,edpb_edps_joint_opinion.pdf,EDPB and EDPS,14 and 16. 63 Article 16(1) of the Proposal reads The Coordinating Authority of establishment shall ...,-0.10204743,0.25991186,0.3736809
1193,edpb_edps_joint_opinion.pdf,EDPB and EDPS,63 Article 16(1) of the Proposal reads The Coordinating Authority of establishment shall have the po...,-0.10223588,0.27352107,0.38764155
1194,edpb_edps_joint_opinion.pdf,EDPB and EDPS,"64 Interim Regulation, Art. 3(1)(b). Adopted 24 communications than the information strictly necessa...",0.049376637,0.4049337,0.3555987
